,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,W10lastW,W10lastL,W5lastW,W5lastL
4034,8,Pune,Maharashtra Open,1/31/2022,ATP250,Outdoor,Hard,1st Round,3,Bhambri Y.,Kovalik J.,862.0,168.0,18.0,390.0,6.0,7.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.5,2.62,1.53,2.67,1.53,2.8,1.5,2.56,0,4,0,3
4035,8,Pune,Maharashtra Open,1/31/2022,ATP250,Outdoor,Hard,1st Round,3,Altmaier D.,Gunneswaran P.,85.0,228.0,787.0,278.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.34,3.5,1.41,3.5,1.35,3.12,4,1,1,1
4036,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Gerasimov E.,87.0,104.0,783.0,714.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.82,1.48,2.92,1.44,2.74,4,3,3,2
4037,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Ymer E.,Moroni G.M.,163.0,202.0,410.0,324.0,7.0,5.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.62,1.56,2.56,1.62,2.64,1.53,2.46,3,0,1,0
4038,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Majchrzak K.,Clarke J.,95.0,196.0,743.0,329.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.51,2.72,1.51,2.96,1.47,2.64,4,0,2,0
4039,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Grenier H.,140.0,158.0,504.0,421.0,2.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,3.0,1.51,2.72,1.51,3.0,1.45,2.73,4,1,3,1
4040,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,Kadhe A.,137.0,778.0,522.0,26.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.05,11.0,1.06,11.05,1.1,13.0,1.05,10.21,0,0,0,0
4041,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Zapata Miralles B.,Novak D.,126.0,117.0,586.0,616.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.38,1.63,2.5,1.71,2.33,1.59,3,2,2,1
4042,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Kopriva V.,Ilkel C.,193.0,183.0,338.0,352.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.7,2.26,1.73,2.44,1.67,2.2,3,1,3,1
4043,8,Pune,Maharashtra Open,2/1/2022,ATP250,Outdoor,Hard,1st Round,3,Travaglia S.,Ramanathan R.,93.0,182.0,744.0,353.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.3,1.66,2.31,1.66,2.5,1.58,2.37,2,0,0,0
4044,8,Pune,Maharashtra Open,2/2/2022,ATP250,Outdoor,Hard,2nd Round,3,Majchrzak K.,Halys Q.,95.0,141.0,743.0,500.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.68,2.32,1.74,2.4,1.64,2.25,5,1,3,1
4045,8,Pune,Maharashtra Open,2/2/2022,ATP250,Outdoor,Hard,2nd Round,3,Altmaier D.,Albot R.,85.0,108.0,787.0,695.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,1.98,1.93,2.1,1.95,1.99,1.82,5,4,1,3
4046,8,Pune,Maharashtra Open,2/2/2022,ATP250,Outdoor,Hard,2nd Round,3,Sousa J.,Mager G.,137.0,67.0,522.0,947.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.61,2.25,1.72,2.5,1.8,2.24,1.64,1,3,1,2
4047,8,Pune,Maharashtra Open,2/2/2022,ATP250,Outdoor,Hard,2nd Round,3,Musetti L.,Vukic A.,66.0,140.0,960.0,504.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.57,2.28,1.7,2.45,1.7,2.3,1.62,2,5,1,3
4048,8,Pune,Maharashtra Open,2/3/2022,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Zapata Miralles B.,80.0,126.0,819.0,586.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.56,2.62,1.56,2.65,1.51,2.54,2,3,0,2
4049,8,Pune,Maharashtra Open,2/3/2022,ATP250,Outdoor,Hard,2nd Round,3,Ruusuvuori E.,Kopriva V.,87.0,193.0,783.0,338.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.24,4.54,1.24,5.2,1.2,4.46,5,4,3,4
4050,8,Pune,Maharashtra Open,2/3/2022,ATP250,Outdoor,Hard,2nd Round,3,Ymer E.,Karatsev A.,163.0,15.0,410.0,2633.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.28,3.54,1.35,3.92,1.36,3.44,1.31,4,7,2,4
4051,8,Pune,Maharashtra Open,2/3/2022,ATP250,Outdoor,Hard,2nd Round,3,Travaglia S.,Bhambri Y.,93.0,862.0,744.0,18.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.97,1.52,3.01,1.43,2.79,3,1,1,1
4052,8,Pune,Maharashtra Open,2/4/2022,ATP250,Outdoor,Hard,Quarterfinals,3,Majchrzak K.,Musetti L.,95.0,66.0,743.0,960.0,6.0,2.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.3,1.67,2.36,1.69,2.45,1.63,2.26,5,3,3,2
4053,8,Pune,Maharashtra Open,2/4/2022,ATP250,Outdoor,Hard,Quarterfinals,3,Ruusuvuori E.,Vesely J.,87.0,80.0,783.0,819.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.39,3.28,1.43,3.45,1.36,3.11,5,2,3,1
4054,8,Pune,Maharashtra Open,2/4/2022,ATP250,Outdoor,Hard,Quarterfinals,3,Sousa J.,Altmaier D.,137.0,85.0,522.0,787.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.41,1.64,2.62,1.64,2.46,1.55,2,5,2,2
4055,8,Pune,Maharashtra Open,2/4/2022,ATP250,Outdoor,Hard,Quarterfinals,3,Ymer E.,Travaglia S.,163.0,93.0,410.0,744.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.81,2.17,1.87,2.22,1.78,2.05,5,3,2,2
4056,8,Pune,Maharashtra Open,2/5/2022,ATP250,Outdoor,Hard,Semifinals,3,Ruusuvuori E.,Majchrzak K.,87.0,95.0,783.0,743.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.17,1.41,3.4,1.35,3.18,6,6,3,4
4057,8,Pune,Maharashtra Open,2/5/2022,ATP250,Outdoor,Hard,Semifinals,3,Sousa J.,Ymer E.,137.0,163.0,522.0,410.0,5.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.8,2.24,1.73,2.24,1.82,2.05,1.76,3,5,3,3
4058,8,Pune,Maharashtra Open,2/6/2022,ATP250,Outdoor,Hard,The Final,3,Sousa J.,Ruusuvuori E.,137.0,87.0,522.0,783.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,5.0,1.16,5.67,1.18,5.75,1.21,4.98,1.17,4,7,4,4
4059,9,Buenos Aires,Argentina Open,2/7/2022,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Paire B.,37.0,50.0,1371.0,1120.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.3,1.61,2.46,1.67,2.47,1.59,2.35,4,2,2,2
4060,9,Buenos Aires,Argentina Open,2/7/2022,ATP250,Outdoor,Clay,1st Round,3,Kecmanovic M.,Djere L.,64.0,56.0,971.0,1076.0,6.0,4.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.9,1.9,2.01,1.88,2.11,1.9,1.96,1.83,4,3,3,2
4061,9,Buenos Aires,Argentina Open,2/7/2022,ATP250,Outdoor,Clay,1st Round,3,Verdasco F.,Dellien H.,201.0,103.0,325.0,684.0,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,3.0,1.4,3.25,1.39,3.25,1.46,2.87,1.41,2,2,0,1
4062,9,Buenos Aires,Argentina Open,2/7/2022,ATP250,Outdoor,Clay,1st Round,3,Cerundolo F.,Bagnis F.,107.0,76.0,651.0,860.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.8,2.11,1.9,2.44,1.73,2.1,2,3,0,1
4063,9,Buenos Aires,Argentina Open,2/7/2022,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Cuevas P.,65.0,96.0,971.0,715.0,6.0,1.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.49,2.78,1.49,3.02,1.44,2.74,3,2,1,0
4064,9,Buenos Aires,Argentina Open,2/8/2022,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Etcheverry T.,90.0,127.0,737.0,561.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.76,2.16,1.76,2.3,1.68,2.17,4,2,2,2
4065,9,Buenos Aires,Argentina Open,2/8/2022,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Jarry N.,78.0,145.0,835.0,472.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.8,2.11,1.9,2.15,1.81,1.99,3,1,1,1
4066,9,Buenos Aires,Argentina Open,2/8/2022,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,Ramos-Vinolas A.,104.0,32.0,680.0,1499.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.06,1.83,2.24,1.86,2.02,1.77,3,5,2,5
4067,9,Buenos Aires,Argentina Open,2/8/2022,ATP250,Outdoor,Clay,1st Round,3,Baez S.,Rune H.,74.0,88.0,866.0,742.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.58,2.51,1.62,2.65,1.55,2.42,5,3,3,0
4068,9,Buenos Aires,Argentina Open,2/8/2022,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Tabilo A.,61.0,112.0,1014.0,630.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.58,2.52,1.62,3.1,1.53,2.46,4,5,2,4
4069,9,Buenos Aires,Argentina Open,2/8/2022,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Londero J.I.,73.0,130.0,870.0,557.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.99,1.89,2.02,1.92,1.93,1.86,5,3,3,3
4070,9,Buenos Aires,Argentina Open,2/8/2022,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Del Potro J.M.,42.0,753.0,1312.0,28.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.49,2.79,1.53,3.0,1.45,2.72,0,0,0,0
4071,9,Buenos Aires,Argentina Open,2/9/2022,ATP250,Outdoor,Clay,2nd Round,3,Coria F.,Lajovic D.,65.0,37.0,971.0,1371.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.93,1.97,2.0,2.1,1.87,1.92,3,5,2,3
4072,9,Buenos Aires,Argentina Open,2/9/2022,ATP250,Outdoor,Clay,2nd Round,3,Verdasco F.,Monteiro T.,201.0,104.0,325.0,680.0,2.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,3.0,1.4,3.43,1.36,3.48,1.4,3.04,1.37,3,4,1,2
4073,9,Buenos Aires,Argentina Open,2/9/2022,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Carballes Baena R.,8.0,78.0,4065.0,835.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.25,4.43,1.25,5.0,1.21,4.29,6,4,2,2
4074,9,Buenos Aires,Argentina Open,2/10/2022,ATP250,Outdoor,Clay,2nd Round,3,Sonego L.,Baez S.,22.0,74.0,1962.0,866.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.9,2.0,1.93,2.5,1.83,1.97,5,5,3,3
4075,9,Buenos Aires,Argentina Open,2/10/2022,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Martinez P.,40.0,61.0,1324.0,1014.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.53,1.59,2.84,1.59,2.54,1.51,2,5,1,3
4076,9,Buenos Aires,Argentina Open,2/10/2022,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Andujar P.,42.0,73.0,1312.0,870.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.09,1.83,2.34,1.86,2.02,1.78,1,5,1,3
4077,9,Buenos Aires,Argentina Open,2/10/2022,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Kecmanovic M.,107.0,64.0,651.0,971.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.8,2.06,1.85,2.1,1.86,2.01,1.79,2,5,1,4
4078,9,Buenos Aires,Argentina Open,2/11/2022,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Munar J.,15.0,90.0,2550.0,737.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.34,3.62,1.35,3.68,1.31,3.38,6,5,3,2
4079,9,Buenos Aires,Argentina Open,2/11/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Delbonis F.,Fognini F.,42.0,40.0,1312.0,1324.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.98,1.93,2.06,2.02,1.93,1.86,2,3,2,2
4080,9,Buenos Aires,Argentina Open,2/11/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Coria F.,8.0,65.0,4065.0,971.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.25,4.51,1.27,5.0,1.21,4.38,6,4,3,2
4081,9,Buenos Aires,Argentina Open,2/11/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Sonego L.,Verdasco F.,22.0,201.0,1962.0,325.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.78,1.32,4.04,1.29,3.57,6,4,3,2
4082,9,Buenos Aires,Argentina Open,2/12/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Cerundolo F.,15.0,107.0,2550.0,651.0,3.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.3,3.5,1.33,3.69,1.34,4.0,1.3,3.48,6,2,3,2
4083,9,Buenos Aires,Argentina Open,2/12/2022,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Delbonis F.,8.0,42.0,4065.0,1312.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.25,4.44,1.26,5.08,1.21,4.38,6,3,4,3
4084,9,Buenos Aires,Argentina Open,2/12/2022,ATP250,Outdoor,Clay,Semifinals,3,Schwartzman D.,Sonego L.,15.0,22.0,2550.0,1962.0,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.5,1.65,2.36,1.65,2.5,1.57,2.38,6,7,4,3
4085,9,Buenos Aires,Argentina Open,2/13/2022,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Schwartzman D.,8.0,15.0,4065.0,2550.0,5.0,7.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.46,2.94,1.5,3.16,1.42,2.85,7,7,4,4
4086,10,Dallas,Dallas Open,2/7/2022,ATP250,Indoor,Hard,1st Round,3,Anderson K.,Querrey S.,101.0,118.0,699.0,605.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.52,2.7,1.56,2.75,1.5,2.55,3,1,1,0
4087,10,Dallas,Dallas Open,2/8/2022,ATP250,Indoor,Hard,1st Round,3,Nakashima B.,Millman J.,82.0,89.0,802.0,738.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.34,3.5,1.42,3.75,1.34,3.22,5,4,2,1
4088,10,Dallas,Dallas Open,2/8/2022,ATP250,Indoor,Hard,1st Round,3,Thompson J.,Lopez F.,83.0,102.0,800.0,686.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.44,2.99,1.44,3.41,1.36,3.1,3,1,2,0
4089,10,Dallas,Dallas Open,2/8/2022,ATP250,Indoor,Hard,1st Round,3,Giron M.,Sandgren T.,70.0,163.0,918.0,400.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.61,2.45,1.61,2.7,1.52,2.52,4,4,1,1
4090,10,Dallas,Dallas Open,2/8/2022,ATP250,Indoor,Hard,1st Round,3,Broady L.,Gojowczyk P.,121.0,97.0,589.0,713.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.49,2.78,1.51,2.92,1.47,2.63,3,4,2,0
4091,10,Dallas,Dallas Open,2/8/2022,ATP250,Indoor,Hard,1st Round,3,Rodionov J.,Cressy M.,153.0,59.0,449.0,1047.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,4.0,1.25,3.8,1.31,4.36,1.31,3.79,1.26,4,7,1,3
4092,10,Dallas,Dallas Open,2/8/2022,ATP250,Indoor,Hard,1st Round,3,Stebe C.M.,Kudla D.,231.0,105.0,269.0,664.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.91,1.98,1.95,2.03,1.86,1.92,3,3,1,1
4093,10,Dallas,Dallas Open,2/8/2022,ATP250,Indoor,Hard,1st Round,3,Sock J.,Otte O.,147.0,84.0,464.0,789.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.26,1.7,2.33,1.75,2.19,1.66,5,5,2,3
4094,10,Dallas,Dallas Open,2/9/2022,ATP250,Indoor,Hard,1st Round,3,Nishioka Y.,Krueger M.,108.0,166.0,640.0,388.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.61,2.44,1.67,2.44,1.59,2.34,1,1,0,1
4095,10,Dallas,Dallas Open,2/9/2022,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Johnson S.,57.0,93.0,1074.0,719.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,1.83,2.08,1.83,2.14,1.77,2.04,5,4,3,2
4096,10,Dallas,Dallas Open,2/9/2022,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Altmaier D.,100.0,81.0,704.0,803.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.05,1.85,2.21,1.85,2.07,1.74,3,4,0,2
4097,10,Dallas,Dallas Open,2/9/2022,ATP250,Indoor,Hard,2nd Round,3,Giron M.,Broady L.,70.0,121.0,918.0,589.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.66,2.2,1.67,2.36,1.67,2.42,1.63,2.26,4,4,1,2
4098,10,Dallas,Dallas Open,2/9/2022,ATP250,Indoor,Hard,2nd Round,3,Thompson J.,Nakashima B.,83.0,82.0,800.0,802.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.4,1.33,3.89,1.3,3.89,1.36,3.45,1.3,4,6,2,3
4099,10,Dallas,Dallas Open,2/10/2022,ATP250,Indoor,Hard,2nd Round,3,Isner J.,Anderson K.,26.0,101.0,1801.0,699.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,1.71,2.28,1.75,2.3,1.7,2.14,4,4,1,1
4100,10,Dallas,Dallas Open,2/10/2022,ATP250,Indoor,Hard,2nd Round,3,Fritz T.,Sock J.,19.0,147.0,2310.0,464.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.32,3.72,1.36,3.84,1.3,3.44,7,5,3,3
4101,10,Dallas,Dallas Open,2/10/2022,ATP250,Indoor,Hard,2nd Round,3,Pospisil V.,Rodionov J.,150.0,153.0,454.0,449.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.42,3.14,1.42,3.2,1.38,2.98,4,5,2,1
4102,10,Dallas,Dallas Open,2/10/2022,ATP250,Indoor,Hard,2nd Round,3,Brooksby J.,Seppi A.,54.0,100.0,1083.0,704.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.2,4.5,1.21,4.99,1.21,5.58,1.18,4.72,7,3,3,1
4103,10,Dallas,Dallas Open,2/11/2022,ATP250,Indoor,Hard,2nd Round,3,Opelka R.,Stebe C.M.,23.0,231.0,1846.0,269.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.18,1.3,4.4,1.25,3.88,5,4,3,1
4104,10,Dallas,Dallas Open,2/11/2022,ATP250,Indoor,Hard,2nd Round,3,Mannarino A.,Nishioka Y.,57.0,108.0,1074.0,640.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.55,2.63,1.58,2.86,1.52,2.49,6,2,3,1
4105,10,Dallas,Dallas Open,2/11/2022,ATP250,Indoor,Hard,Quarterfinals,3,Brooksby J.,Thompson J.,54.0,83.0,1083.0,800.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.13,1.43,3.45,1.38,3.02,7,4,4,3
4106,10,Dallas,Dallas Open,2/11/2022,ATP250,Indoor,Hard,Quarterfinals,3,Giron M.,Fritz T.,70.0,19.0,918.0,2310.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.33,1.22,5.08,1.21,5.1,1.27,4.35,1.21,5,7,2,4
4107,10,Dallas,Dallas Open,2/12/2022,ATP250,Indoor,Hard,Quarterfinals,3,Isner J.,Pospisil V.,26.0,150.0,1801.0,454.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.67,2.35,1.68,2.43,1.62,2.28,4,4,2,2
4108,10,Dallas,Dallas Open,2/12/2022,ATP250,Indoor,Hard,Quarterfinals,3,Opelka R.,Mannarino A.,23.0,57.0,1846.0,1074.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.68,2.32,1.69,2.4,1.63,2.27,6,7,3,4
4109,10,Dallas,Dallas Open,2/12/2022,ATP250,Indoor,Hard,Semifinals,3,Opelka R.,Isner J.,23.0,26.0,1846.0,1801.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.71,2.28,1.74,2.35,1.66,2.21,6,5,4,2
4110,10,Dallas,Dallas Open,2/13/2022,ATP250,Indoor,Hard,Semifinals,3,Brooksby J.,Giron M.,54.0,70.0,1083.0,918.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.75,1.42,3.13,1.44,3.13,1.4,2.91,7,5,4,3
4111,10,Dallas,Dallas Open,2/13/2022,ATP250,Indoor,Hard,The Final,3,Opelka R.,Brooksby J.,23.0,54.0,1846.0,1083.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.9,2.01,1.91,2.16,1.78,2.03,7,7,4,4
4112,11,Rotterdam,ABN AMRO World Tennis Tournament,2/7/2022,ATP500,Indoor,Hard,1st Round,3,Mcdonald M.,Basilashvili N.,49.0,21.0,1121.0,2016.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.65,2.37,1.68,2.4,1.61,2.29,3,4,2,0
4113,11,Rotterdam,ABN AMRO World Tennis Tournament,2/7/2022,ATP500,Indoor,Hard,1st Round,3,De Minaur A.,Goffin D.,34.0,47.0,1486.0,1156.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.36,3.41,1.38,3.63,1.32,3.36,5,3,3,2
4114,11,Rotterdam,ABN AMRO World Tennis Tournament,2/7/2022,ATP500,Indoor,Hard,1st Round,3,Hurkacz H.,Tsonga J.W.,11.0,247.0,3308.0,245.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.83,1.23,5.2,1.19,4.55,4,2,1,1
4115,11,Rotterdam,ABN AMRO World Tennis Tournament,2/7/2022,ATP500,Indoor,Hard,1st Round,3,Norrie C.,Humbert U.,13.0,41.0,2865.0,1318.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.71,2.25,1.76,2.25,1.69,2.15,5,2,1,0
4116,11,Rotterdam,ABN AMRO World Tennis Tournament,2/8/2022,ATP500,Indoor,Hard,1st Round,3,Griekspoor T.,Karatsev A.,62.0,14.0,1011.0,2633.0,2.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.61,2.3,1.68,2.33,1.71,2.2,1.66,5,6,2,3
4117,11,Rotterdam,ABN AMRO World Tennis Tournament,2/8/2022,ATP500,Indoor,Hard,1st Round,3,Khachanov K.,Popyrin A.,28.0,66.0,1748.0,955.0,6.0,7.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.4,1.39,3.23,1.39,3.5,1.34,3.25,6,3,3,1
4118,11,Rotterdam,ABN AMRO World Tennis Tournament,2/8/2022,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Laaksonen H.,7.0,85.0,4565.0,784.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.2,5.78,1.2,6.0,1.14,5.57,4,5,2,2
4119,11,Rotterdam,ABN AMRO World Tennis Tournament,2/8/2022,ATP500,Indoor,Hard,1st Round,3,Lehecka J.,Shapovalov D.,137.0,12.0,522.0,2930.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5.0,1.16,4.7,1.22,5.5,1.22,4.7,1.18,0,7,0,4
4120,11,Rotterdam,ABN AMRO World Tennis Tournament,2/8/2022,ATP500,Indoor,Hard,1st Round,3,Musetti L.,Ymer M.,63.0,75.0,995.0,863.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.62,1.5,2.74,1.51,2.9,1.53,2.65,1.47,3,5,1,3
